business_id,business_name,business_address,business_city,business_state,business_postal_code,business_phone_number,business_latitude,business_longitude,analysis_neighborhood,permit_type
30713,MATADOR,679   SUTTER ST,San Francisco,CA,,,37.78876800000100,-122.4113985000020,Nob Hill,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
30721,MARU SUSHI,529 POWELL ST,San Francisco,CA,,,37.78963200000100,-122.4089460000020,Nob Hill,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
30723,WIPE OUT BAR & GRILL,THE EMBARCADERO & BEACH ST,San Francisco,CA,,,37.80811800000100,-122.4090630000020,North Beach,H78 - MOBILE FOOD FACILITY CLASS 4
30727,7-ELEVEN STORE 2231-33006B,2650 MASON ST,San Francisco,CA,,,37.80805500000100,-122.4132615000020,North Beach,H28 - TAKE-OUTS
30733,ELAINE'S KITCHEN,434   BROADWAY ST,San Francisco,CA,,,37.79818327971400,-122.4044134702250,North Beach,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
30734,STELLA PASTRY,446 COLUMBUS AVE,San Francisco,CA,,,37.79919900000100,-122.4082665000020,North Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
30735,MAGGIE MCGARRYS INC,1353   GRANT AVE,San Francisco,CA,,,37.79939700000100,-122.4075420000020,North Beach,H86R - BARS/TAVERNS W/O FOOD PREP
30737,LADLE & LEAF,1 CALIFORNIA ST,San Francisco,CA,,,37.79322300000100,-122.3970570000020,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
30742,NEW PRINCESS MARKET,500 EDDY ST,San Francisco,CA,,,37.78361100000100,-122.4160470000020,Tenderloin,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
30753,ORCHARD GARDEN HOTEL,466 BUSH ST,San Francisco,CA,,,37.79087400000100,-122.4052380000020,Financial District/South Beach,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
30757,HAPPY SHABU SHABU,1401   FILLMORE ST,San Francisco,CA,,,37.78253100000100,-122.4327015000020,Western Addition,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
30764,POPEYES CHICKEN & BISCUITS,1426 FILLMORE ST,San Francisco,CA,,,37.78286400000100,-122.4323370000020,Western Addition,H29 - FAST FOOD OUTLETS
30766,SUSHI KINTA,5   EMBARCADERO CTR,San Francisco,CA,,,37.79434298062400,-122.3958180204010,Financial District/South Beach,"H24R - RESTAURANT UNDER 1,000 SQFT"
30794,CARBON LOUNGE,383 BAY ST,San Francisco,CA,,,37.80540000000100,-122.4133425000020,North Beach,H86 - BARS/TAVERNS W/O FOOD PREP
30799,PIER 23 CAFE INC,"23 PIER, EMBARCADERO",San Francisco,CA,,,37.80369701693000,-122.3996069759130,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
30805,RULLI RISTO-BAR,2300   CHESTNUT ST,San Francisco,CA,,,37.80035100000100,-122.4414990000020,Marina,"H26 - RESTAURANT OVER 2,000 SQFT"
30813,CALIFORNIA WINE MERCHANT INC,2113 CHESTNUT ST,San Francisco,CA,,,37.80046800000100,-122.4382095000020,Marina,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
3082,ONE MARKET RESTAURANT,1   MARKET ST,San Francisco,CA,,,37.79398800000100,-122.3950005000020,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
30845,HOUSE OF BAGELS,5030   GEARY BLVD,San Francisco,CA,,,37.78091100000100,-122.4734985000020,Outer Richmond,H28 - TAKE-OUTS
30846,LITTLE STAR PIZZA,846 DIVISADERO ST,San Francisco,CA,,,37.77754500000100,-122.4379980000020,Western Addition,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
30854,KIM HOANG CAFE & FAST FOOD,246   LEAVENWORTH ST,San Francisco,CA,,,37.78354800000100,-122.4140265000020,Tenderloin,"H24 - RESTAURANT UNDER 1,000 SQFT"
30855,CHOUQUET'S,2500 WASHINGTON ST,San Francisco,CA,,,37.79181000000100,-122.4346140000020,Pacific Heights,"H24 - RESTAURANT UNDER 1,000 SQFT"
30862,FIRST CUP,2911 VAN NESS AVE,San Francisco,CA,,,37.80241200000100,-122.4251280000020,Marina,"H24 - RESTAURANT UNDER 1,000 SQFT"
30872,CHEVRON STATIONS INC #1712,1790 LOMBARD ST,San Francisco,CA,,,37.80076500000100,-122.4309240000020,Marina,H28 - TAKE-OUTS
30892,BLUE BOTTLE COFFEE LLC,315 LINDEN ST,San Francisco,CA,,,37.77626700000100,-122.4232425000020,Hayes Valley,H78 - MOBILE FOOD FACILITY CLASS 4
30911,PACIFIC HEIGHTS CHEVRON,2500 CALIFORNIA ST,San Francisco,CA,,,37.78895700000100,-122.4357615000020,Pacific Heights,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
30917,MANDALAY RESTAURANT,4348   CALIFORNIA ST,San Francisco,CA,,,37.78505308494500,-122.4643567842360,Inner Richmond,"H26 - RESTAURANT OVER 2,000 SQFT"
30921,ABSINTHE PASTRY KITCHEN,201 IVY ST,San Francisco,CA,,,37.77752223227700,-122.4215450087620,Hayes Valley,H88 - RETAIL BAKERIES WITH FOOD PREP
30938,PICNIX BISTRO & CARRY OUT,3872 SACRAMENTO ST,San Francisco,CA,,,37.78722900000100,-122.4563940000020,Presidio Heights,"H24 - RESTAURANT UNDER 1,000 SQFT"
30960,HAN IL KWAN,1802 BALBOA ST,San Francisco,CA,,,37.77676200000100,-122.4783180000020,Outer Richmond,"H26 - RESTAURANT OVER 2,000 SQFT"
30968,PRESIDIO THEATRE,2340 CHESTNUT ST,San Francisco,CA,,,37.80037800000100,-122.4419805000020,Marina,"H24 - RESTAURANT UNDER 1,000 SQFT"
30975,LES CROISSANTS CAFE,1840 GEARY BLVD,San Francisco,CA,,,37.78447740766800,-122.4335622232280,Japantown,"H24 - RESTAURANT UNDER 1,000 SQFT"
30987,RED AND WHITE FLEET,PIER 43 1/2,San Francisco,CA,,,37.78716471904800,-122.4604718222310,Inner Richmond,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
30993,DUBOCE PARK CAFE INC,2   SANCHEZ ST,San Francisco,CA,,,37.76916600000100,-122.4316350000020,Castro/Upper Market,H28 - TAKE-OUTS
30999,HONEY HONEY CAFE,599   POST ST,San Francisco,CA,,,37.78771500000100,-122.4114075000020,Tenderloin,"H26 - RESTAURANT OVER 2,000 SQFT"
31000,JACK IN THE BOX #545,400   GEARY ST,San Francisco,CA,,,37.78730100000100,-122.4101520000020,Tenderloin,H29 - FAST FOOD OUTLETS
31027,KIKI JAPANESE RESTAURANT,1269 9TH AVE,San Francisco,CA,,,37.76465700000100,-122.4666990000020,Inner Sunset,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31031,DONUT WORLD,1399 9TH AVE,San Francisco,CA,,,37.76238000000100,-122.4664245000020,Inner Sunset,"H26 - RESTAURANT OVER 2,000 SQFT"
31039,LAVA JAVA,852   STANYAN ST,San Francisco,CA,,,37.76668200000100,-122.4527130000020,Haight Ashbury,"H24 - RESTAURANT UNDER 1,000 SQFT"
31072,THE NAPPER TANDY,3200 24TH ST,San Francisco,CA,,,37.75248000000100,-122.4166005000020,Mission,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31076,TAK KEE LEE RESTAURANT,2435   NORIEGA ST,San Francisco,CA,,,37.75339800000100,-122.4899460000020,Sunset/Parkside,"H24R - RESTAURANT UNDER 1,000 SQFT"
31122,CHINA EXPRESS CHINESE FOOD & D,2798 MISSION ST,San Francisco,CA,,,37.75240800000100,-122.4188190000020,Mission,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31141,MOLLIE STONES TOWER MARKET,635   PORTOLA DR,San Francisco,CA,,,37.74473100000100,-122.4522990000020,West of Twin Peaks,H08R - RETAIL MKTS W/FOOD PREP (10001 - 20000)
3115,YEES RESTAURANT INC,1131 GRANT AVE,San Francisco,CA,,,37.79726400000100,-122.4071370000020,Chinatown,"H26 - RESTAURANT OVER 2,000 SQFT"
31154,MARSH A BREEDG GRD FOR NEW PFR,1062 VALENCIA ST,San Francisco,CA,,,37.75579200000100,-122.4213165000020,Mission,"H24 - RESTAURANT UNDER 1,000 SQFT"
31176,THAI CHEF 2,4133 18TH ST,San Francisco,CA,,,37.76065200000100,-122.4357930000020,Castro/Upper Market,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31189,MANGO MEDLEY,3911   JUDAH ST,San Francisco,CA,,,37.76037300000100,-122.5040310000020,Sunset/Parkside,"H24 - RESTAURANT UNDER 1,000 SQFT"
31199,COVE CAFE,434   CASTRO ST,San Francisco,CA,,,37.76189400000100,-122.4354285000020,Castro/Upper Market,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31221,EL FARO,82   1ST ST,San Francisco,CA,,,37.78976700000100,-122.3981190000020,Financial District/South Beach,"H26R - RESTAURANT OVER 2,000 SQFT"
31230,WHOLE FOODS MARKET,399 4TH ST,San Francisco,CA,,,37.78109100000100,-122.3997975000020,South of Market,"H83 - SUPERMARKETS GREATER THAN 20,000 SQFT W/1 FOOD PREP"
31257,HOTEL UTAH SALOON,500 4TH ST,San Francisco,CA,,,37.77930000000100,-122.3981460000020,South of Market,"H26 - RESTAURANT OVER 2,000 SQFT"
31258,RITA'S CATERING TRUCKS,100 ALEMANY BLVD,San Francisco,CA,,,37.73684700000100,-122.4090045000020,Bernal Heights,H79 - MOBILE FOOD FACILITY CLASS 5
31270,GOLD CLUB SF LLC,650   HOWARD ST,San Francisco,CA,,,37.78595100000100,-122.3997075000020,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
31275,HIGHDIVE,PIER 28 1/2,San Francisco,CA,,,37.78716471904800,-122.4604718222310,Inner Richmond,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31289,SAN BRUNO SUPERMARKET,2480 SAN BRUNO AVE,San Francisco,CA,,,37.73047500000100,-122.4051210000020,Portola,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
31406,JUDAHLICIOUS JUICE,3906 JUDAH ST,San Francisco,CA,,,37.76068800000100,-122.5040985000020,Sunset/Parkside,"H24 - RESTAURANT UNDER 1,000 SQFT"
31407,LA SANTANECA DE LA MISSION,2815   MISSION ST,San Francisco,CA,,,37.75194900000100,-122.4181305000020,Mission,"H24 - RESTAURANT UNDER 1,000 SQFT"
31411,YUYU SUSHI,1559 SLOAT BLVD,San Francisco,CA,,,37.73301300000100,-122.4895995000020,Sunset/Parkside,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31419,ZAZIE RESTAURANT LLC,941 COLE ST,San Francisco,CA,,,37.76530500000100,-122.4501660000020,Haight Ashbury,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31430,THAI HOUSE EXPRESS ON CASTRO,599   CASTRO ST,San Francisco,CA,,,37.75943700000100,-122.4345690000020,Castro/Upper Market,"H26 - RESTAURANT OVER 2,000 SQFT"
31433,LIMON RESTAURANT,524 VALENCIA ST,San Francisco,CA,,,37.76442300000100,-122.4221490000020,Mission,"H26 - RESTAURANT OVER 2,000 SQFT"
31443,ELIXIR,3200   16TH ST,San Francisco,CA,,,37.76488200000100,-122.4243630000020,Mission,H86 - BARS/TAVERNS W/O FOOD PREP
31447,HOLEY BAGEL BAKERY,3872 24TH ST,San Francisco,CA,,,37.75184100000100,-122.4291555000020,Noe Valley,"H24 - RESTAURANT UNDER 1,000 SQFT"
31461,SUNRISE DELI,2115 IRVING ST,San Francisco,CA,,,37.76316300000100,-122.4807660000020,Sunset/Parkside,"H24 - RESTAURANT UNDER 1,000 SQFT"
31491,VENICE PIZZA AND RESTAURANT,5228   MISSION ST,San Francisco,CA,,,37.71526500000100,-122.4421335000020,Outer Mission,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31492,TABOUN,203 PARNASSUS AVE,San Francisco,CA,,,37.76435100000100,-122.4528120000020,Inner Sunset,"H24 - RESTAURANT UNDER 1,000 SQFT"
31509,AFC SUSHI @ SAFEWAY #667,5290 DIAMON HEIGHTS BLVD,San Francisco,CA,,,37.74369615185900,-122.4380419938620,Glen Park,H28 - TAKE-OUTS
31510,ENJOY VEGETARIAN RESTAURNT LLC,754 KIRKHAM ST,San Francisco,CA,,,37.76032800000100,-122.4691065000020,Inner Sunset,"H24 - RESTAURANT UNDER 1,000 SQFT"
31527,Sunset Strip,2601 JUDAH ST,San Francisco,CA,,,37.76088600000100,-122.4900270000020,Sunset/Parkside,H03 - RETAIL MKTS W/O PREP (UNDER 5001)
31551,THE SUNSET'S BEST SEAFOOD RESTAURANT,3060 TARAVAL ST,San Francisco,CA,,,37.74227400000100,-122.4990315000020,Sunset/Parkside,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31562,CHURCH ST,300 CHURCH ST,San Francisco,CA,,,37.76589900000100,-122.4289980000020,Castro/Upper Market,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
31568,BERETTA,1199 VALENCIA ST,San Francisco,CA,,,37.75385700000100,-122.4205650000020,Mission,"H26 - RESTAURANT OVER 2,000 SQFT"
31574,EGGETTES.COM,3136 NORIEGA ST,San Francisco,CA,,,37.75355100000100,-122.4975915000020,Sunset/Parkside,"H24 - RESTAURANT UNDER 1,000 SQFT"
31577,STREET TACO,712 IRVING ST,San Francisco,CA,,,37.76426100000100,-122.4655515000020,Inner Sunset,"H24 - RESTAURANT UNDER 1,000 SQFT"
31586,LA COPA LOCA LLC,3150 22ND ST,San Francisco,CA,,,37.75563000000100,-122.4180000000020,Mission,"H24 - RESTAURANT UNDER 1,000 SQFT"
31596,SRI THAI CUISINE,4621   LINCOLN WAY,San Francisco,CA,,,37.76383800000100,-122.5077885000020,Sunset/Parkside,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
31806,11488-GHIRARDELLI ICE CREAM CART,3RD ST & KING ST,San Francisco,CA,,,37.77813000000100,-122.3918550000020,Mission Bay,H36R - STADIUM CONCESSIONS (PERM)
31807,11487-GHIRARDELLI ICE CREAM CART,3RD ST & KING ST,San Francisco,CA,,,37.77813000000100,-122.3918550000020,Mission Bay,H36 - STADIUM CONCESSIONS (PERM)
31813,VASQUEZ COFFEE COMPANY,50 MENDELL ST,San Francisco,CA,,,37.74371400000100,-122.3840565000020,Bayview Hunters Point,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
31818,HARVEST URBAN MARKET,191   8TH ST,San Francisco,CA,,,37.77660000000100,-122.4117945000020,South of Market,H08R - RETAIL MKTS W/FOOD PREP (10001 - 20000)
31819,MR PICKLES SANDWICH SHOP,3380   20TH ST,San Francisco,CA,,,37.75900500000100,-122.4165510000020,Mission,H28 - TAKE-OUTS
31828,BUENA VIDA CANTINA,860 FOLSOM ST,San Francisco,CA,,,37.78110900000100,-122.4027360000020,South of Market,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31849,SUBWAY,700 4TH ST,San Francisco,CA,,,37.77663600000100,-122.3948070000020,Mission Bay,H29 - FAST FOOD OUTLETS
31850,SAFEWAY #2606,298 KING ST,San Francisco,CA,,,37.77677100000100,-122.3941275000020,Mission Bay,H81R - SUPERMARKETS W/4+ FOOD PREP
31851,AFC SUSHI @ SAFEWAY #2606,298 KING ST,San Francisco,CA,,,37.77677100000100,-122.3941275000020,Mission Bay,H28 - TAKE-OUTS
31855,PHILIPPINE DELICACIES,5609   MISSION ST,San Francisco,CA,,,37.71117000000100,-122.4464085000020,Excelsior,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31872,RESTAURANTE FAMILIAR,4499 MISSION ST,San Francisco,CA,,,37.72625400000100,-122.4332910000020,Excelsior,"H24 - RESTAURANT UNDER 1,000 SQFT"
31885,CAFE MADELEINE,149   NEW MONTGOMERY ST,San Francisco,CA,,,37.78696800000100,-122.3995725000020,Financial District/South Beach,"H26R - RESTAURANT OVER 2,000 SQFT"
31894,RAVEN BAR,1151 FOLSOM ST,San Francisco,CA,,,37.77568200000100,-122.4087795000020,South of Market,H87 - BARS/TAVERNS W/FOOD PREP
31895,BUTTER,354 11TH ST,San Francisco,CA,,,37.77102000000100,-122.4133560000020,Mission,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31906,CAFE MEUSE,1400 PACIFIC AVE,San Francisco,CA,,,37.79562600000100,-122.4185040000020,Russian Hill,"H24 - RESTAURANT UNDER 1,000 SQFT"
31911,SNOW GARDEN LLC,712   GRANT AVE,San Francisco,CA,,,37.79363700000100,-122.4059940000020,Chinatown,"H24R - RESTAURANT UNDER 1,000 SQFT"
31912,MERCHANTS EXCHANGE BLDG LLC,465 CALIFORNIA ST,San Francisco,CA,,,37.79255700000100,-122.4021420000020,Financial District/South Beach,H30 - CATERING FACILITIES
31918,OLYMPIC CLUB CAFE THE,524   POST ST,San Francisco,CA,,,37.78825500000100,-122.4109980000020,Nob Hill,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
31919,OLYMPIC CLUB CAFE THE,524   POST ST,San Francisco,CA,,,37.78825500000100,-122.4109980000020,Nob Hill,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
31920,OLYMPIC CLUB THE,524   POST ST,San Francisco,CA,,,37.78825500000100,-122.4109980000020,Nob Hill,"H26R - RESTAURANT OVER 2,000 SQFT"
31939,FUN FOOD PARTNERS/AUNT FANNY'S AKA OLD THYME TREATS,39 PIER 167,San Francisco,CA,,,37.79504065357700,-122.3962223041900,Financial District/South Beach,H78 - MOBILE FOOD FACILITY CLASS 4
31940,DOLCE GELATO,916 SUTTER ST,San Francisco,CA,,,37.78847100000100,-122.4155115000020,Nob Hill,"H24 - RESTAURANT UNDER 1,000 SQFT"
31949,BRENDA'S FRENCH SOUL FOOD,652 B POLK ST,San Francisco,CA,,,37.78266646766900,-122.4190734779130,Tenderloin,"H24 - RESTAURANT UNDER 1,000 SQFT"
31950,GOLDEN KIM TAR RESTAURANT,434 LARKIN ST,San Francisco,CA,,,37.78202700000100,-122.4170595000020,Tenderloin,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
31952,AYOLA,327   KEARNY ST,San Francisco,CA,,,37.79115300000100,-122.4043290000020,Financial District/South Beach,"H24R - RESTAURANT UNDER 1,000 SQFT"
31970,COVA HOTEL,655 ELLIS ST,San Francisco,CA,,,37.78401600000100,-122.4170145000020,Tenderloin,"H24 - RESTAURANT UNDER 1,000 SQFT"
31971,ANGEL CAFE AND DELI,700   GEARY ST,San Francisco,CA,,,37.78667100000100,-122.4151065000020,Tenderloin,"H26 - RESTAURANT OVER 2,000 SQFT"
31974,GOLDEN FLOWER VIETNAMESE RESTA,667 JACKSON ST,San Francisco,CA,,,37.79596800000100,-122.4062775000020,Chinatown,"H24 - RESTAURANT UNDER 1,000 SQFT"
32002,NEW YORK TOBACCO,29 GROVE ST,San Francisco,CA,,,37.77852600000100,-122.4156195000020,Tenderloin,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
32017,NEW SAN WANG RESTAURANT,1682 POST ST,San Francisco,CA,,,37.78575300000100,-122.4293805000020,Japantown,"H26 - RESTAURANT OVER 2,000 SQFT"
32046,CADILLAC MARKET,499 EDDY ST,San Francisco,CA,,,37.78333200000100,-122.4156645000020,Tenderloin,H07R - RETAIL MKTS W/FOOD PREP (UNDER 5001)
32059,SLICE HOUSE BY TONY GENIGNANI,1535 HAIGHT ST,San Francisco,CA,,,37.76964300000100,-122.4475560000020,Haight Ashbury,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
32061,TAJ CAMPTON PLACE,340   STOCKTON ST,San Francisco,CA,,,37.78916400000100,-122.4065835000020,Financial District/South Beach,"H26R - RESTAURANT OVER 2,000 SQFT"
32062,TAJ CAMPTON PLACE,340   STOCKTON ST,San Francisco,CA,,,37.78916400000100,-122.4065835000020,Financial District/South Beach,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
32064,MID CITY MARKET,868 GEARY ST,San Francisco,CA,,,37.78645500000100,-122.4176580000020,Tenderloin,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
32077,DAFFODI RESTAURANT,665   BUSH ST,San Francisco,CA,,,37.79001900000100,-122.4084510000020,Financial District/South Beach,"H26R - RESTAURANT OVER 2,000 SQFT"
32079,SENS RESTAURANT,4 EMBARCADERO CTR,San Francisco,CA,,,37.79553400715600,-122.3962360259130,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
32087,CHAO PESCAO,272 MCALLISTER ST,San Francisco,CA,,,37.78085700000100,-122.4165285000020,Tenderloin,"H26 - RESTAURANT OVER 2,000 SQFT"
32089,MURACCI'S JAPANESE RESTAURANT,307 KEARNY ST,San Francisco,CA,,,37.79090100000100,-122.4042750000020,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
32090,DOUBLE DECKER,465 GROVE ST,San Francisco,CA,,,37.77745500000100,-122.4241020000020,Hayes Valley,"H24 - RESTAURANT UNDER 1,000 SQFT"
32096,GHIRADELLI CHOCOLATE,801 BEACH ST,San Francisco,CA,,,37.80640269529200,-122.4223142203260,Russian Hill,"H24 - RESTAURANT UNDER 1,000 SQFT"
32132,CANCUN RESTAURANT #1,1003 MARKET ST,San Francisco,CA,,,37.78198200000100,-122.4103410000020,South of Market,H28 - TAKE-OUTS
32133,WHITE PALACE LIQUOR,1524 SILVER AVE,San Francisco,CA,,,37.73211300000100,-122.4059580000020,Portola,H28 - TAKE-OUTS
32158,EL NORTENO,801 BRYANT ST,San Francisco,CA,,,37.77583500000100,-122.4026100000020,South of Market,H79 - MOBILE FOOD FACILITY CLASS 5
32167,STARBUCKS COFFEE #5836,201 3RD ST,San Francisco,CA,,,37.78505100000100,-122.3998290000020,Financial District/South Beach,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
32175,MEL'S DRIVE IN,833 MISSION ST O & N,San Francisco,CA,,,37.78384207607900,-122.4050496966450,South of Market,"H26 - RESTAURANT OVER 2,000 SQFT"
32178,HARD KNOX CAFE,2526 3RD ST,San Francisco,CA,,,37.75752900000100,-122.3885925000020,Potrero Hill,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
32200,BETTY ZLATCHIN CATERING LLC,1177   INDIANA ST,San Francisco,CA,,,37.75556700000100,-122.3908335000020,Potrero Hill,H30 - CATERING FACILITIES
32204,TRATTORIA CONTADINA,1800 MASON ST,San Francisco,CA,,,37.80018000000100,-122.4123525000020,Chinatown,"H26 - RESTAURANT OVER 2,000 SQFT"
32205,IN N OUT BURGER #154,333 JEFFERSON ST,San Francisco,CA,,,37.80748800000100,-122.4178425000020,North Beach,H29 - FAST FOOD OUTLETS
32207,LUQUES,433   POWELL ST,San Francisco,CA,,,37.78866900000100,-122.4087570000020,Nob Hill,"H26 - RESTAURANT OVER 2,000 SQFT"
32208,MCCORMICK&KULETOS SEAFOOD REST,900 N POINT ST,San Francisco,CA,,,37.80553500000100,-122.4231975000020,Russian Hill,"H26 - RESTAURANT OVER 2,000 SQFT"
32210,NORMAN'S ICE CREAM & FREEZES,2801 LEAVENWORTH ST,San Francisco,CA,,,37.80728100000100,-122.4194850000020,Russian Hill,"H24 - RESTAURANT UNDER 1,000 SQFT"
32228,MURPHYS EXCHANGE,217   KEARNY ST,San Francisco,CA,,,37.79010000000100,-122.4041490000020,Financial District/South Beach,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
32230,M/V PERALTA,THE EMBARCADERO & POWELL ST,San Francisco,CA,,,37.80863100000100,-122.4125370000020,North Beach,H07 - RETAIL MKTS W/FOOD PREP (UNDER 5001)
32243,NORTH STAR CAFE,1560 POWELL ST,San Francisco,CA,,,37.79921700000100,-122.4104175000020,Chinatown,H86R - BARS/TAVERNS W/O FOOD PREP
32256,OMNI SAN FRANCISCO HOTEL,500 CALIFORNIA ST,San Francisco,CA,,,37.79310600000100,-122.4031860000020,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
32257,OMNI SAN FRANCISCO HOTEL,500 CALIFORNIA ST,San Francisco,CA,,,37.79310600000100,-122.4031860000020,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
32258,OMNI SAN FRANCISCO HOTEL,500 CALIFORNIA ST,San Francisco,CA,,,37.79310600000100,-122.4031860000020,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
32261,OMNI SAN FRANCISCO HOTEL,500 CALIFORNIA ST,San Francisco,CA,,,37.79310600000100,-122.4031860000020,Financial District/South Beach,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
32265,UNCLE VITO'S PIZZA LLC,700   BUSH ST,San Francisco,CA,,,37.79017551945100,-122.4089152501520,Nob Hill,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
32295,NOAH'S NEW YORK BAGELS #2113,100   BUSH ST,San Francisco,CA,,,37.79157600000100,-122.3999775000020,Financial District/South Beach,"H26R - RESTAURANT OVER 2,000 SQFT"
32297,WORKING GIRLS CAFE INC,259 KEARNY ST,San Francisco,CA,,,37.79055000000100,-122.4042435000020,Financial District/South Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
32321,HORNBLOWER CRUISES & EVENTS,3 PIER,San Francisco,CA,,,37.79494798639600,-122.3972980130450,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
32323,FOG HARBOR FISH HOUSE,THE EMBARCADERO & BEACH ST,San Francisco,CA,,,37.80811800000100,-122.4090630000020,North Beach,"H26R - RESTAURANT OVER 2,000 SQFT"
32327,INTL HOUSE OF PANCAKES #1762,200   BEACH ST,San Francisco,CA,,,37.80805500000100,-122.4132615000020,North Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
32333,NEW ASIA RESTAURANT,772   PACIFIC AVE,San Francisco,CA,,,37.79684100000100,-122.4079605000020,Chinatown,"H26 - RESTAURANT OVER 2,000 SQFT"
32338,RISTORANTE IDEALE LLC,1309 GRANT AVE,San Francisco,CA,,,37.79898300000100,-122.4074610000020,North Beach,"H24 - RESTAURANT UNDER 1,000 SQFT"
32340,NOREN IZAKAYA,1701   POWELL ST,San Francisco,CA,,,37.80035100000100,-122.4110160000020,Chinatown,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
32346,THE CREPE CAFE,THE EMBARCADERO & BEACH ST,San Francisco,CA,,,37.80811800000100,-122.4090630000020,North Beach,H28 - TAKE-OUTS
32355,HARD ROCK CAFE,39   PIER,San Francisco,CA,,,37.79504065357700,-122.3962223041900,Financial District/South Beach,"H26R - RESTAURANT OVER 2,000 SQFT"
32359,LADLE & LEAF,221   MONTGOMERY ST,San Francisco,CA,,,37.79131500000100,-122.4025830000020,Financial District/South Beach,"H26 - RESTAURANT OVER 2,000 SQFT"
32372,AFC SUSHI @ SAFEWAY #4601,145 JACKSON ST,San Francisco,CA,,,37.79657100000100,-122.3988390000020,Financial District/South Beach,H28 - TAKE-OUTS
32395,TRISH'S DISHES,THE EMBARCADERO & BEACH ST,San Francisco,CA,,,37.80811800000100,-122.4090630000020,North Beach,H36 - STADIUM CONCESSIONS (PERM)
32435,GARDEN BAKERY,765   JACKSON ST,San Francisco,CA,,,37.79578800000100,-122.4076725000020,Chinatown,"H25R - RESTAURANT 1,000 - 2,000 SQFT"
32436,STARBUCKS COFFEE #6765,359 GRANT AVE,San Francisco,CA,,,37.79034300000100,-122.4058140000020,Financial District/South Beach,"H25 - RESTAURANT 1,000 - 2,000 SQFT"
32456,R BAR,1176   SUTTER ST,San Francisco,CA,,,37.78805700000100,-122.4198765000020,Nob Hill,H86 - BARS/TAVERNS W/O FOOD PREP
32471,FUN FOOD PARTNERS/AUNT FANNY'S AKA OLD THYME TREATS,39 PIER 167,San Francisco,CA,,,37.79504065357700,-122.3962223041900,Financial District/South Beach,H36 - STADIUM CONCESSIONS (PERM)
